text,x,y,w,h,filename,line_num
ค่าอาหารกลางวันและอาหารเสริม (ศูนย์เด็กเล็ก),215,1594,452,41,045.jpg,27
ค่าวัสดุสํานักงานประเภทเครื่องเขียน แบบพิมพ์,215,1637,444,45,045.jpg,28
ค่าวัสดุศูนย์อนุรักษ์พันธุกรรมพีชะขตจอมทอง,215,1688,422,41,045.jpg,29
3. งบรายจ่ายอื่น,154,1780,170,36,045.jpg,30
"8,543,600",1072,1790,115,30,045.jpg,30
บาท,1252,1794,54,22,045.jpg,30
07102-1,272,1835,93,25,045.jpg,31
(1) ค่าใช้จ่ายในการสนับสนุนการดําเนินงาน,413,1830,410,40,045.jpg,31
ของคณะกรรมการชุมชน,452,1884,236,32,045.jpg,32
"3,420,000",1245,1884,111,28,045.jpg,32
บาท,1398,1887,51,22,045.jpg,32
,272,1929,93,26,045.jpg,33
(2) ค่าใช้จ่ายในการส่งเสริมกิจกรรมสโมสรกีฬาและลานกีฬา,413,1923,555,33,045.jpg,33
"1,427,800",1247,1929,109,28,045.jpg,33
บาท,1398,1932,51,22,045.jpg,33
407,776,107,50,25,046.jpg,0
,272,245,95,26,046.jpg,1
(3) ค่าใช้จ่ายในการจ้างอาสาสมัครเจ้าหน้าที่ปฏิบัติงาน,413,234,510,44,046.jpg,1
ด้านพัฒนาสังคม,444,286,163,32,046.jpg,2
"585,200",1263,294,93,28,046.jpg,2
บาท,1398,297,51,22,046.jpg,2
,272,339,95,26,046.jpg,3
(4) ค่าใช้จ่ายในการจัดกิจกรรมการออกกําลังกาย,413,333,455,33,046.jpg,3
"1,217,700",1247,341,109,28,046.jpg,3
บาท,1398,344,51,22,046.jpg,3
,272,386,95,26,046.jpg,4
(5) ค่าใช้จ่ายในการสนับสนุนเจ้าหน้าทีเพื่อปฏิบัติงาน,413,375,496,45,046.jpg,4
ด้านเด็ก สตรี ผู้สูงอายุ คนพิการ,452,425,304,41,046.jpg,5
และผู้ด้อยโอกาส,761,426,164,40,046.jpg,5
"514,600",1263,435,93,28,046.jpg,5
บาท,1398,438,51,22,046.jpg,5
,272,479,94,26,046.jpg,6
(6) ค่าใช้จ่ายในการบริหารจัดการพิพิธภัณฑ์ท้องถินกรุงเทพมหานคร,413,468,631,45,046.jpg,6
"358,100",1263,482,93,28,046.jpg,6
บาท,1398,485,51,22,046.jpg,6
,272,526,94,26,046.jpg,7
(7 ค่าใช้จ่ายในการดําเนินงานของศูนย์บริการ,413,519,429,41,046.jpg,7
และถ่ายทอดเทคโนโลยีการเกษตร,453,567,321,31,046.jpg,8
"230,200",1263,575,93,28,046.jpg,8
บาท,1398,578,51,22,046.jpg,8
,272,620,95,26,046.jpg,9
(8) ค่าใช้จ่ายศูนย์ประสานงานธนาคารสมองของกรุงเทพมหานคร,413,613,604,41,046.jpg,9
"10,000",1278,622,78,28,046.jpg,9
บาท,1398,625,51,22,046.jpg,9
,272,667,95,26,046.jpg,10
(9) ค่าใช้จ่ายในการส่งเสริมกิจการสภาเด็กและ,413,660,433,34,046.jpg,10
เยาวชนกรุงเทพมหานคร,453,716,235,32,046.jpg,11
"180,000",1265,716,91,28,046.jpg,11
บาท,1398,719,51,22,046.jpg,11
,272,761,95,26,046.jpg,12
(10) ค่าใช้จ่ายในการฝึกอบรมวิชาชีพเสริมรายได้,405,755,454,33,046.jpg,12
"100,000",1265,763,91,28,046.jpg,12
บาท,1398,766,51,22,046.jpg,12
07199-11,272,807,105,26,046.jpg,13
(11) ค่าใช้จ่ายในการจัดงานวันสําคัญ อนุรักษ์,405,800,427,41,046.jpg,13
a      wv.               aสืบสานวัฒนธรรมประเพณี,452,848,253,31,046.jpg,14
"500,000",1263,857,93,28,046.jpg,14
บาท,1398,860,51,22,046.jpg,14
"284,400",1091,1549,96,30,047.jpg,27
บาท,1252,1554,54,22,047.jpg,27
"7,         เด็,     ก     ไวค่าวัสดุอุปกรณ์คอมพิว เตอร์",207,1635,264,41,047.jpg,29
ค่าวัสดุยานพาหนะ,207,1684,182,39,047.jpg,30
ค่าวัสดุสํานักงานประเภทเครื่องเขียน แบบพิมพ์,207,1725,445,45,047.jpg,31
2.2 ค่าสาธารณูปโภค,154,1819,237,45,047.jpg,32
"2,560",1117,1829,70,29,047.jpg,32
บาท,1252,1833,54,22,047.jpg,32
ค่าไปรษณีย์,192,1867,119,32,047.jpg,33
"2,560",1288,1877,68,28,047.jpg,33
บาท,1398,1880,51,22,047.jpg,33
409,776,107,50,26,048.jpg,0
งานสุขาภิบาลอาหารและอนามัยสิงแวดล้อม,154,237,428,44,048.jpg,1
"3,043,440",1239,247,116,30,048.jpg,1
um,1396,251,55,22,048.jpg,1
1.งบบุคลากร,156,295,144,33,048.jpg,2
"2,274,320",1072,294,115,30,048.jpg,2
บาท,1252,298,54,22,048.jpg,2
1.1 เงินเดือน,164,334,133,31,048.jpg,3
"1,638,120",1074,339,113,29,048.jpg,3
บาท,1252,343,54,22,048.jpg,3
01101-1,279,384,93,25,048.jpg,4
อัตราเดิม 6 อัตรา,413,379,172,30,048.jpg,4
"1,523,560",1247,386,109,28,048.jpg,4
บาท,1398,389,51,22,048.jpg,4
01102-1,279,431,93,25,048.jpg,5
ad    &เงนเลอนขน,414,419,121,38,048.jpg,5
"91,440",1276,433,80,28,048.jpg,5
บาท,1398,436,51,22,048.jpg,5
01107-1,279,478,93,25,048.jpg,6
เงินค่าตอบแทนรายเดือนของข้าราชการ,414,472,373,32,048.jpg,6
"16,800",1278,480,78,28,048.jpg,6
บาท,1398,483,51,22,048.jpg,6
01108-1,279,525,93,25,048.jpg,7
เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ,414,514,402,37,048.jpg,7
"5,280",1288,527,68,28,048.jpg,7
บาท,1398,530,51,22,048.jpg,7
01109-1,279,571,93,26,048.jpg,8
เงินช่วยเหลือค่าครองชีพของข้าราชการ,414,566,368,32,048.jpg,8
"1,040",1290,574,66,28,048.jpg,8
บาท,1398,577,51,22,048.jpg,8
1.2 ค่าจ้างประจํา,156,609,200,36,048.jpg,9
"567,680",1091,618,96,29,048.jpg,9
บาท,1252,623,54,22,048.jpg,9
01201-1,272,664,93,25,048.jpg,10
อัตราเดิม 2 อัตรา,405,659,173,30,048.jpg,10
"526,520",1263,666,93,28,048.jpg,10
บาท,1398,669,51,22,048.jpg,10
01202-1,272,711,93,25,048.jpg,11
เงินเพิ่มค่าจ้างประจํา,406,700,201,37,048.jpg,11
"31,560",1276,713,80,28,048.jpg,11
บาท,1398,716,51,22,048.jpg,11
01205-1,272,757,93,25,048.jpg,12
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา,406,747,429,45,048.jpg,12
"8,560",1288,760,68,28,048.jpg,12
บาท,1398,763,51,22,048.jpg,12
01206-1,272,804,93,25,048.jpg,13
เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา,406,799,396,40,048.jpg,13
"1,040",1290,807,66,28,048.jpg,13
บาท,1398,810,51,22,048.jpg,13
1.3 ค่าจ้างชัวคราว|,156,841,214,36,048.jpg,14
"61,600",1104,851,83,29,048.jpg,14
บาท,1252,855,54,22,048.jpg,14
02101-1,272,896,93,25,048.jpg,15
ค่าจ้างชั่วคราว 1 อัตรา,405,886,221,37,048.jpg,15
"49,120",1276,899,80,28,048.jpg,15
บาท,1398,902,51,22,048.jpg,15
02102-1,272,943,93,25,048.jpg,16
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชัวคราว,406,933,439,45,048.jpg,16
"2,880",1288,946,68,28,048.jpg,16
บาท,1398,949,51,22,048.jpg,16
02103-1,272,990,93,26,048.jpg,17
เงินช่วยเหลือค่าครองชีพของลูกจ้างชัวคราว,406,980,406,45,048.jpg,17
"9,600",1288,992,68,28,048.jpg,17
บาท,1398,995,51,22,048.jpg,17
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,1027,342,44,048.jpg,18
"6,920",1117,1037,70,29,048.jpg,18
บาท,1252,1041,54,22,048.jpg,18
032171,272,1082,93,26,048.jpg,19
เงินสมทบกองทุนประกันสังคม,406,1078,287,39,048.jpg,19
"2,880",1288,1085,68,28,048.jpg,19
บาท,1398,1088,51,22,048.jpg,19
03128-1,272,1129,93,26,048.jpg,20
เงินตอบแทนพิเศษของลูกจ้างประจํา,406,1124,343,40,048.jpg,20
"4,040",1288,1131,68,28,048.jpg,20
บาท,1398,1134,51,22,048.jpg,20
2. งบดําเนินงาน,154,1221,166,30,048.jpg,21
"769,120",1091,1226,96,29,048.jpg,21
บาท,1252,1229,54,22,048.jpg,21
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,154,1266,320,39,048.jpg,22
"764,000",1091,1270,96,30,048.jpg,22
บาท,1252,1275,54,22,048.jpg,22
2.1.1 ค่าตอบแทน,154,1314,185,29,048.jpg,23
"11,700",1106,1317,81,29,048.jpg,23
บาท,1252,1321,54,22,048.jpg,23
ค่าอาหารทําการนอกเวลา,215,1357,246,30,048.jpg,24
"11,700",1278,1364,78,28,048.jpg,24
บาท,1398,1367,51,22,048.jpg,24
2.1.2 ค่าใช้สอย,154,1404,161,31,048.jpg,25
"713,300",1091,1409,96,29,048.jpg,25
บาท,1252,1413,54,22,048.jpg,25
ค่าจ้างเหมาบริการเป็นรายบุคคล  4,215,1447,332,41,048.jpg,26
2.1.3 ค่าวัสดุ,154,1495,137,39,048.jpg,27
"39,000",1104,1499,83,29,048.jpg,27
บาท,1252,1504,54,22,048.jpg,27
ค่าตัวอย่างผักสด,215,1540,163,31,048.jpg,28
2.2 ค่าสาธารณูปโภค,154,1582,237,45,048.jpg,29
"5,120",1117,1592,70,29,048.jpg,29
บาท,1252,1596,54,22,048.jpg,29
ค่าไปรษณีย์,192,1630,119,32,048.jpg,30
"5,120",1288,1637,68,28,048.jpg,30
บาท,1398,1640,51,22,048.jpg,30
410,776,107,50,25,049.jpg,0
งานป้องกันและควบคุมโรค,154,289,264,39,049.jpg,1
"2,401,740",1239,294,116,30,049.jpg,1
บาท,1396,298,55,22,049.jpg,1
1.งบบุคลากร,156,342,144,33,049.jpg,2
"2,274,320",1072,341,115,30,049.jpg,2
บาท,1252,345,54,22,049.jpg,2
1.1 เงินเดือน,156,381,133,31,049.jpg,3
"1,638,120",1074,386,113,29,049.jpg,3
บาท,1252,390,54,22,049.jpg,3
01101-1,272,431,93,25,049.jpg,4
อัตราเดิม 6 อัตรา,405,426,173,30,049.jpg,4
"1,523,560",1247,433,109,28,049.jpg,4
บาท,1398,436,51,22,049.jpg,4
01102-1,272,478,93,25,049.jpg,5
a. a    &เงนเลอนขน,406,466,121,38,049.jpg,5
"91,440",1276,480,80,28,049.jpg,5
บาท,1398,483,51,22,049.jpg,5
01107-1,272,525,93,25,049.jpg,6
เงินค่าตอบแทนรายเดือนของข้าราชการ,406,519,373,32,049.jpg,6
"16,800",1278,527,78,28,049.jpg,6
บาท,1398,530,51,22,049.jpg,6
01108-1,272,571,93,25,049.jpg,7
เงินเพิมการครองชีพชั่วคราวของข้าราชการ,406,561,402,37,049.jpg,7
"5,280",1288,574,68,28,049.jpg,7
บาท,1398,577,51,22,049.jpg,7
01109-1,272,618,93,26,049.jpg,8
เงินช่วยเหลือค่าครองชีพของข้าราชการ,406,613,368,32,049.jpg,8
"1,040",1290,621,66,28,049.jpg,8
บาท,1398,624,51,22,049.jpg,8
1.2 ค่าจ้างประจํา,156,655,200,36,049.jpg,9
"567,680",1091,665,96,29,049.jpg,9
บาท,1252,669,54,22,049.jpg,9
01201-1,272,711,93,25,049.jpg,10
อัตราเดิม 2 อัตรา,405,706,173,30,049.jpg,10
"526,520",1263,713,93,28,049.jpg,10
บาท,1398,716,51,22,049.jpg,10
01202-1,272,757,93,25,049.jpg,11
เงินเพิ่มค่าจ้างประจํา,406,747,201,37,049.jpg,11
"31,560",1276,760,80,28,049.jpg,11
บาท,1398,763,51,22,049.jpg,11
01205-1,272,804,93,25,049.jpg,12
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา,406,794,429,45,049.jpg,12
"8,560",1288,807,68,28,049.jpg,12
บาท,1398,810,51,22,049.jpg,12
01206-1,272,851,93,25,049.jpg,13
เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา,406,846,396,40,049.jpg,13
"1,040",1290,853,66,28,049.jpg,13
บาท,1398,856,51,22,049.jpg,13
1.3 ค่าจ้างชัวคราว|,156,888,214,36,049.jpg,14
"61,600",1104,898,83,29,049.jpg,14
บาท,1252,902,54,22,049.jpg,14
02101-1,272,943,93,25,049.jpg,15
ค่าจ้างชั่วคราว 1 อัตรา,405,933,221,37,049.jpg,15
"49,120",1276,946,80,28,049.jpg,15
บาท,1398,949,51,22,049.jpg,15
02102-1,272,990,93,25,049.jpg,16
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว,406,980,439,45,049.jpg,16
"2,880",1288,992,68,28,049.jpg,16
บาท,1398,995,51,22,049.jpg,16
02103-1,272,1037,93,26,049.jpg,17
เงินช่วยเหลือค่าครองชีพของลูกจ้างชัวคราว,406,1026,406,45,049.jpg,17
"9,600",1288,1039,68,28,049.jpg,17
บาท,1398,1042,51,22,049.jpg,17
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,1074,342,44,049.jpg,18
"6,920",1117,1084,70,29,049.jpg,18
บาท,1252,1088,54,22,049.jpg,18
032171,272,1129,93,26,049.jpg,19
เงินสมทบกองทุนประกันสังคม,406,1125,287,39,049.jpg,19
"2,880",1288,1131,68,28,049.jpg,19
บาท,1398,1134,51,22,049.jpg,19
03128-1,272,1176,93,26,049.jpg,20
เงินตอบแทนพิเศษของลูกจ้างประจํา,406,1170,343,40,049.jpg,20
"4,040",1288,1178,68,28,049.jpg,20
บาท,1398,1181,51,22,049.jpg,20
2. งบดําเนินงาน,154,1268,166,30,049.jpg,21
"127,420",1093,1272,94,30,049.jpg,21
บาท,1252,1276,54,22,049.jpg,21
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,154,1313,320,39,049.jpg,22
"122,300",1093,1318,94,29,049.jpg,22
บาท,1252,1322,54,22,049.jpg,22
ค่าใช้สอย,202,1358,102,31,049.jpg,23
"122,300",1093,1364,94,29,049.jpg,23
บาท,1252,1368,54,22,049.jpg,23
ค่าจ้างเหมาบริการเป็นรายบุคคล  4,200,1402,332,41,049.jpg,24
2.2 ค่าสาธารณูปโภค,154,1452,237,45,049.jpg,25
"5,120",1117,1461,70,29,049.jpg,25
บาท,1252,1466,54,22,049.jpg,25
ค่าไปรษณีย์,192,1500,119,32,049.jpg,26
411,776,107,48,25,050.jpg,0
งานบริหารทัวไปฝ่ายการศึกษา,154,284,299,36,050.jpg,1
"19,344,382",1228,294,128,30,050.jpg,1
บาท,1396,298,55,22,050.jpg,1
1.งบบุคลากร,156,342,144,33,050.jpg,2
"9,059,200",1072,342,115,29,050.jpg,2
บาท,1252,345,54,22,050.jpg,2
1.1 เงินเดือน,164,381,133,31,050.jpg,3
"2,799,250",1072,386,115,29,050.jpg,3
บาท,1252,390,54,22,050.jpg,3
01101-1,279,431,93,25,050.jpg,4
อัตราเดิม 11 อัตรา,413,426,185,30,050.jpg,4
"2,593,900",1245,433,111,28,050.jpg,4
บาท,1398,436,51,22,050.jpg,4
01102-1,279,478,93,25,050.jpg,5
ad    &เงนเลอนขน,414,466,121,38,050.jpg,5
"155,650",1265,480,91,28,050.jpg,5
บาท,1398,483,51,22,050.jpg,5
01107-1,279,525,93,25,050.jpg,6
เงินค่าตอบแทนรายเดือนของข้าราชการ,414,519,373,32,050.jpg,6
"21,000",1276,527,80,28,050.jpg,6
บาท,1398,530,51,22,050.jpg,6
01108-1,279,571,93,25,050.jpg,7
เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ,414,561,402,37,050.jpg,7
"22,250",1276,574,80,28,050.jpg,7
บาท,1398,577,51,22,050.jpg,7
01109-1,279,618,93,26,050.jpg,8
เงินช่วยเหลือค่าครองชีพของข้าราชการ,414,613,368,32,050.jpg,8
"6,450",1288,621,68,28,050.jpg,8
บาท,1398,624,51,22,050.jpg,8
1.2 ค่าจ้างประจํา,156,655,200,36,050.jpg,9
"3,382,700",1072,665,115,29,050.jpg,9
บาท,1252,669,54,22,050.jpg,9
01201-1,272,711,93,25,050.jpg,10
อัตราเดิม 19 อัตรา,405,706,185,31,050.jpg,10
"2,897,900",1245,713,111,28,050.jpg,10
บาท,1398,716,51,22,050.jpg,10
01202-1,272,757,93,25,050.jpg,11
เงินเพิ่มค่าจ้างประจํา,406,747,201,37,050.jpg,11
"173,900",1265,760,91,28,050.jpg,11
บาท,1398,763,51,22,050.jpg,11
01205-1,272,804,93,25,050.jpg,12
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา,406,794,429,45,050.jpg,12
"179,800",1265,807,91,28,050.jpg,12
บาท,1398,810,51,22,050.jpg,12
01206-1,272,851,93,25,050.jpg,13
เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา,406,846,396,40,050.jpg,13
"131,100",1265,853,91,28,050.jpg,13
บาท,1398,856,51,22,050.jpg,13
1.3 ค่าจ้างชัวคราว|,156,888,214,36,050.jpg,14
"2,736,050",1072,898,115,29,050.jpg,14
บาท,1252,902,54,22,050.jpg,14
02101-1,272,943,93,25,050.jpg,15
ค่าจ้างชัวคราว 13 อัตรา,405,933,233,37,050.jpg,15
"1,985,600",1247,946,109,28,050.jpg,15
บาท,1398,949,51,22,050.jpg,15
02102-1,272,990,93,25,050.jpg,16
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว,406,980,439,45,050.jpg,16
"294,450",1263,992,93,28,050.jpg,16
บาท,1398,995,51,22,050.jpg,16
02103-1,272,1037,93,26,050.jpg,17
เงินช่วยเหลือค่าครองชีพของลูกจ้างชัวคราว,406,1026,406,45,050.jpg,17
"456,000",1263,1039,93,28,050.jpg,17
บาท,1398,1042,51,22,050.jpg,17
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,1074,342,44,050.jpg,18
"141,200",1093,1083,94,30,050.jpg,18
บาท,1252,1088,54,22,050.jpg,18
032171,272,1129,93,26,050.jpg,19
เงินสมทบกองทุนประกันสังคม,406,1125,287,39,050.jpg,19
"137,300",1265,1131,91,28,050.jpg,19
บาท,1398,1134,51,22,050.jpg,19
03611-1,272,1176,93,26,050.jpg,20
ค่าเครื่องแต่งกาย,405,1165,169,37,050.jpg,20
"3,900",1288,1178,68,28,050.jpg,20
บาท,1398,1181,51,22,050.jpg,20
2. งบดําเนินงาน,154,1268,166,30,050.jpg,21
"9,085,282",1072,1273,116,29,050.jpg,21
บาท,1252,1276,54,22,050.jpg,21
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,154,1313,320,39,050.jpg,22
"7,131,832",1072,1318,116,29,050.jpg,22
บาท,1252,1322,54,22,050.jpg,22
2.1.1 ค่าตอบแทน,154,1361,185,29,050.jpg,23
"48,832",1104,1363,84,30,050.jpg,23
บาท,1252,1368,54,22,050.jpg,23
ค่าอาหารทําการนอกเวลา,215,1404,246,30,050.jpg,24
2.1.2 ค่าใช้สอย,154,1451,161,31,050.jpg,25
"6,836,100",1072,1456,115,29,050.jpg,25
บาท,1252,1460,54,22,050.jpg,25
ค่าซ่อมแซมยานพาหนะ,215,1496,226,30,050.jpg,26
ค่าซ่อมแซมครุภัณฑ์,215,1541,195,41,050.jpg,27
ค่าจ้างเหมาดูแลทรัพย์สินและรักษาความปลอดภัย ฯ,215,1588,490,41,050.jpg,28
ค่าจ้างทําความสะอาดอาคาร,215,1636,275,32,050.jpg,29
2.1.3 ค่าวัสดุ,154,1684,137,39,050.jpg,30
"246,900",1091,1688,96,30,050.jpg,30
บาท,1252,1693,54,22,050.jpg,30
"เล a aส่วนใหญ่เป็นค่าวัสดุสํานักงาน ค่าวัสดุนํามันเชื้อเพลิงและน่ามันหล่อลื่น""|",215,1723,656,46,050.jpg,31
ค่าวัสดุยานพาหนะ ฯลฯ,215,1775,232,39,050.jpg,32
2.2 ค่าสาธารณูปโภคค่าไฟฟ้า ค่านําประปา ค่าโทรศัพท์,154,1860,362,81,050.jpg,33
"1,953,450",1074,1869,113,30,050.jpg,33
บาท,1252,1874,54,22,050.jpg,33
412,776,107,50,25,051.jpg,0
3. งบลงทุน,154,295,121,33,051.jpg,1
"1,189,100",1074,295,113,29,051.jpg,1
บาท,1252,298,54,22,051.jpg,1
esนและสิงก่อสร้าง6 daaun ทดาครุภักค่,154,329,310,44,051.jpg,2
"1,189,100",1074,339,113,29,051.jpg,2
บาท,1252,343,54,22,051.jpg,2
aidาทีดินและสิงก่อสร้าง,154,374,223,36,051.jpg,3
"1,189,100",1074,384,113,29,051.jpg,3
บาท,1252,388,54,22,051.jpg,3
,272,429,95,26,051.jpg,4
ปรับปรุงโรงเรียนวัดยายร่ม (วัฒนราษฎร์รังสรรค์),413,423,458,41,051.jpg,4
"1,189,100",1247,435,109,28,051.jpg,4
บาท,1398,438,51,22,051.jpg,4
- ทฑาสีอาคารเรียน 4 ตามแบบ ขจท.7-1/64,413,478,407,32,051.jpg,5
"พื้นที่ประมาณ 4,752 ตร.ม.",429,519,261,40,051.jpg,6
- ปรับปรุงหลังคากลางสนาม ตามแบบ ขจท.7-3/63,413,573,483,39,051.jpg,7
"พื้นที่ประมาณ 1,275 ตร.ม.",429,612,261,40,051.jpg,8
- ปรับปรุงรางระบายนําพร้อมฝาราง รอบสนามกีฬา,413,659,480,46,051.jpg,9
ตามแบบ ขจท.7-5/64 ยาวประมาณ 150 ม.,429,715,414,29,051.jpg,10
- ปรับปรุงรางนําฝนหลังคากลางสนาม,413,753,357,46,051.jpg,11
ตามแบบ ขจท.7-6/64 ยาวประมาณ 102 ม.,429,809,414,29,051.jpg,12
4. งบรายจ่ายอื่น,154,898,170,36,051.jpg,13
"10,800",1106,909,81,29,051.jpg,13
บาท,1252,912,54,22,051.jpg,13
,272,953,93,26,051.jpg,14
ค่าใช้จ่ายในการประชุมครู,405,947,247,40,051.jpg,14
"10,800",1278,955,78,28,051.jpg,14
บาท,1398,958,51,22,051.jpg,14
413,776,107,50,26,052.jpg,0
งานงบประมาณโรงเรียน,154,242,240,32,052.jpg,1
"52,964,318",1226,247,130,30,052.jpg,1
um,1396,251,55,22,052.jpg,1
1.งบบุคลากร,156,295,144,33,052.jpg,2
"9,055,300",1072,295,115,29,052.jpg,2
บาท,1252,298,54,22,052.jpg,2
1.1 เงินเดือน,156,334,133,31,052.jpg,3
"2,799,250",1072,339,115,29,052.jpg,3
บาท,1252,343,54,22,052.jpg,3
01101-1,272,384,93,25,052.jpg,4
อัตราเดิม 11 อัตรา,405,379,185,30,052.jpg,4
"2,593,900",1245,386,111,28,052.jpg,4
บาท,1398,389,51,22,052.jpg,4
01102-1,272,431,93,25,052.jpg,5
a a    &เงนเลอนขน,406,419,121,38,052.jpg,5
"155,650",1265,433,91,28,052.jpg,5
บาท,1398,436,51,22,052.jpg,5
01107-1,272,478,93,25,052.jpg,6
เงินค่าตอบแทนรายเดือนของข้าราชการ,406,472,373,32,052.jpg,6
"21,000",1276,480,80,28,052.jpg,6
บาท,1398,483,51,22,052.jpg,6
01108-1,272,525,93,25,052.jpg,7
เงินเพิมการครองชีพชั่วคราวของข้าราชการ,406,514,402,37,052.jpg,7
"22,250",1276,527,80,28,052.jpg,7
บาท,1398,530,51,22,052.jpg,7
01109-1,272,571,93,26,052.jpg,8
เงินช่วยเหลือค่าครองชีพของข้าราชการ,406,566,368,32,052.jpg,8
"6,450",1288,574,68,28,052.jpg,8
บาท,1398,577,51,22,052.jpg,8
1.2 ค่าจ้างประจํา,156,609,200,36,052.jpg,9
"3,382,700",1072,618,115,29,052.jpg,9
บาท,1252,623,54,22,052.jpg,9
01201-1,272,664,93,25,052.jpg,10
อัตราเดิม 19 อัตรา,405,659,185,31,052.jpg,10
"2,897,900",1245,666,111,28,052.jpg,10
บาท,1398,669,51,22,052.jpg,10
01202-1,272,711,93,25,052.jpg,11
เงินเพิ่มค่าจ้างประจํา,406,700,201,37,052.jpg,11
"173,900",1265,713,91,28,052.jpg,11
บาท,1398,716,51,22,052.jpg,11
01205-1,272,757,93,25,052.jpg,12
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา,406,747,429,45,052.jpg,12
"179,800",1265,760,91,28,052.jpg,12
บาท,1398,763,51,22,052.jpg,12
01206-1,272,804,93,25,052.jpg,13
เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา,406,799,396,40,052.jpg,13
"131,100",1265,807,91,28,052.jpg,13
บาท,1398,810,51,22,052.jpg,13
1.3 ค่าจ้างชัวคราว|,156,841,214,36,052.jpg,14
"2,736,050",1072,851,115,29,052.jpg,14
บาท,1252,855,54,22,052.jpg,14
02101-1,272,896,93,25,052.jpg,15
ค่าจ้างชั่วคราว 13 อัตรา,405,886,233,37,052.jpg,15
"1,985,600",1247,899,109,28,052.jpg,15
บาท,1398,902,51,22,052.jpg,15
02102-1,272,943,93,25,052.jpg,16
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชัวคราว,406,933,439,45,052.jpg,16
"294,450",1263,946,93,28,052.jpg,16
บาท,1398,949,51,22,052.jpg,16
02103-1,272,990,93,26,052.jpg,17
เงินช่วยเหลือค่าครองชีพของลูกจ้างชัวคราว,406,980,406,45,052.jpg,17
"456,000",1263,992,93,28,052.jpg,17
บาท,1398,995,51,22,052.jpg,17
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,1027,342,44,052.jpg,18
"137,300",1093,1037,94,29,052.jpg,18
บาท,1252,1041,54,22,052.jpg,18
032171,272,1082,93,26,052.jpg,19
เงินสมทบกองทุนประกันสังคม,406,1078,287,39,052.jpg,19
"137,300",1265,1085,91,28,052.jpg,19
บาท,1398,1088,51,22,052.jpg,19
2. งบดําเนินงาน,154,1174,166,30,052.jpg,20
"9,993,118",1072,1179,116,29,052.jpg,20
บาท,1252,1182,54,22,052.jpg,20
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,154,1219,320,39,052.jpg,21
"8,039,668",1072,1224,116,29,052.jpg,21
บาท,1252,1228,54,22,052.jpg,21
2.1.1 ค่าตอบแทน,154,1267,185,29,052.jpg,22
"3,099,968",1072,1270,116,29,052.jpg,22
บาท,1252,1274,54,22,052.jpg,22
ค่าอาหารทําการนอกเวลา,215,1310,246,30,052.jpg,23
ค่านิตยภัต,215,1357,106,30,052.jpg,24
2.1.2 ค่าใช้สอย,154,1404,161,31,052.jpg,25
"4,283,000",1072,1408,115,30,052.jpg,25
บาท,1252,1413,54,22,052.jpg,25
ร         a       =           ©คาซอมแซมเค รืองดนตรีและอุปกรณ์,215,1443,342,45,052.jpg,26
ค่าซ่อมแซมโรงเรียน,215,1495,196,32,052.jpg,27
ค่าซ่อมแซมครุภัณฑ์โรงเรียนขยายโอกาส,215,1541,382,41,052.jpg,28
ค่าซ่อมแซมเครื่องคอมพิวเตอร์และอุปกรณ์,215,1584,404,45,052.jpg,29
2.1.3 ค่าวัสดุ,154,1637,137,39,052.jpg,30
"656,700",1091,1642,96,29,052.jpg,30
บาท,1252,1646,54,22,052.jpg,30
ส่วนใหญ่เป็นค่าวัสดุ อุปกรณ์ เครื่องใช้ส่วนตัวของเด็กอนุบาล,215,1677,566,45,052.jpg,31
ค่าเครื่องหมายสัญลักษณ์ของสถานศึกษา ฯ ค่าสารกรองเครื่องกรองนํา ฯลฯ,215,1722,705,43,052.jpg,32
2.2 ค่าสาธารณูปโภค,154,1813,237,45,052.jpg,33
"1,953,450",1074,1822,113,30,052.jpg,33
บาท,1252,1827,54,22,052.jpg,33
ค่าไฟฟ้า ค่าน้้าประปา,207,1857,211,37,052.jpg,34
ee eeค่าโทรศัพท์,207,1906,116,32,052.jpg,35
