,job,L1,L2,L3,amount
355,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.1 เงินเดือน 1,442,960 บาท","01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 16,800 บาท","16,800"
356,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.1 เงินเดือน 1,442,960 บาท","01108-1 เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ 10,520 บาท","10,520"
357,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.1 เงินเดือน 1,442,960 บาท","01109-1 เงินช่วยเหลือค่าครองชีพของข้าราชการ 2,080 บาท","2,080"
358,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.2 ค่าจ้างประจํา 2,173,440 บาท","01201-1 อัตราเดิม 11 อัตรา 1,948,720 บาท","1,948,720"
359,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.2 ค่าจ้างประจํา 2,173,440 บาท","01202-1 เงินเพิ่มค่าจ้างประจํา 117,120 บาท","117,120"
360,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.2 ค่าจ้างประจํา 2,173,440 บาท","01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 74,720 บาท","74,720"
361,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.2 ค่าจ้างประจํา 2,173,440 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 32,880 บาท","32,880"
362,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.3 ค่าจ้างชั่วคราว 3,340,840 บาท","02101-1 ค่าจ้างชั่วคราว 23 อัตรา 2,422,720 บาท","2,422,720"
363,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.3 ค่าจ้างชั่วคราว 3,340,840 บาท","02102-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว 361,320 บาท","361,320"
364,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.3 ค่าจ้างชั่วคราว 3,340,840 บาท","02103-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว 556,800 บาท","556,800"
365,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 171,590 บาท","03217-1 เงินสมทบกองทุนประกันสังคม 167,040 บาท","167,040"
366,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 171,590 บาท","03611-1 ค่าเครื่องแต่งกาย 4,550 บาท","4,550"
367,งาน: งบประมาณโรงเรียน,"2. งบดําเนินงาน 18,201,670 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 16,634,590 บาท","2.1.1 ค่าตอบแทน 2,787,990 บาท","2,787,990"
368,งาน: งบประมาณโรงเรียน,"2. งบดําเนินงาน 18,201,670 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 16,634,590 บาท","2.1.2 ค่าใช้สอย 13,127,200 บาท","13,127,200"
369,งาน: งบประมาณโรงเรียน,"2. งบดําเนินงาน 18,201,670 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 16,634,590 บาท","2.1.3 ค่าวัสดุ 719,400 บาท","719,400"
370,งาน: งบประมาณโรงเรียน,"2. งบดําเนินงาน 18,201,670 บาท","2.2 ค่าสาธารณูปโภค 1,567,080 บาท",,"1,567,080"
371,งาน: งบประมาณโรงเรียน,"3. งบลงทุน 2,945,300 บาท","3.1 ค่าครุภัณฑ์ 148,300 บาท","05144-7 (1) โต๊ะทํางาน ระดับชํานาญการพิเศษ,อํานวยการต้น 2 ชุด 28,400 บาท","28,400"
372,งาน: งบประมาณโรงเรียน,"3. งบลงทุน 2,945,300 บาท","3.1 ค่าครุภัณฑ์ 148,300 บาท","05198-5 (2) เครื่องพิมพ์เลเซอร์ หรือ LED ขาวดํา ชนิด Network แบบที่ 1 (28 หน้า/นาที) 1 เครื่อง 8,900 บาท","8,900"
373,งาน: งบประมาณโรงเรียน,"3. งบลงทุน 2,945,300 บาท","3.1 ค่าครุภัณฑ์ 148,300 บาท",05218-12 (3) เครื่องพิมพ์สําเนาระบบดิจิตอล ความละเอียด 300x400 จุดต่อตารางนิ้ว 1 เครื่อง 111.000 บาท,111.000
374,งาน: งบประมาณโรงเรียน,"3. งบลงทุน 2,945,300 บาท","3.2 ค่าทีดินและสิงก่อสร้าง 2,797,000 บาท","05304-26 (1) ปรับปรุงโรงเรียนคงโครัดอุทิศ 1,774,000 บาท","1,774,000"
375,งาน: งบประมาณโรงเรียน,"3. งบลงทุน 2,945,300 บาท","3.2 ค่าทีดินและสิงก่อสร้าง 2,797,000 บาท","05304-31 (2) ปรับปรุงโรงเรียนวัดบางบอน 1,023,000 บาท","1,023,000"
376,งาน: งบประมาณโรงเรียน,"4. งบเงินอุดหนุน 32,074,200 บาท","06104-1 (1) ทุนอาหารกลางวันนักเรียน 8,944,200 บาท",,"8,944,200"
377,งาน: งบประมาณโรงเรียน,"4. งบเงินอุดหนุน 32,074,200 บาท","06199-1 (2) ค่าอาหารเช้าของนักเรียนในโรงเรียนสังกัด 23,130,000 บาท",,"23,130,000"
378,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07103-1 (1) ค่าใช้จ่ายในการประชุมครู 10,900 บาท",,"10,900"
379,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07103-2 (2) ค่าใช้จ่ายในการฝึกอบรมนายหมู่ลูกเสือสามัญ สามัญรุ่นใหญ่ และหัวหน้าหน่วยยุวกาชาด 113,000 บาท",,"113,000"
380,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07106-1 (3) ค่าใช้จ่ายตามโครงการเรียนฟรี เรียนดีอย่างมีคุณภาพ โรงเรียนสังกัดกรุงเทพมหานคร 4,626,000 บาท",,"4,626,000"
381,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07109-1 (4) ค่าใช้จ่ายในการพัฒนาคุณภาพการดําเนินงาน ศูนย์วิชาการเขต 29,800 บาท",,"29,800"
382,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07124-1 (5) ค่าใช้จ่ายในการจัดประชุมสัมมนาคณะกรรมการสถานศึกษา ขั้นพื้นฐานโรงเรียนสังกัดกรุงเทพมหานคร 81,300 บาท",,"81,300"
383,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07125-1 (6) ค่าใช้จ่ายในการสัมมนาประธานกรรมการเครือข่าย ผู้ปกครองเพื่อพัฒนาโรงเรียนสังกัดกรุงเทพมหานคร 21,300 บาท",,"21,300"
384,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07126-1 (7) ค่าใช้จ่ายในการส่งเสริมสนับสนุนให้นักเรียน สร้างสรรค์ผลงานเพื่อการเรียนรู้ 117,900 บาท",,"117,900"
385,งาน: งบประมาณโรงเรียน,"5. งบรายจ่ายอื่น 5,015,200 บาท","07199-1 (8) ค่าใช้จ่ายโครงการเกษตรปลอดสารพิษ 15,000 บาท",,"15,000"
